,userId,movieId,rating
23680,160,1544,3.5
23672,160,780,3.0
23683,160,1602,2.0
23682,160,1598,3.0
23673,160,832,4.0
23671,160,777,3.0
23679,160,1493,3.5
23687,160,2536,3.5
23691,160,2988,0.5
23678,160,1442,2.5
23701,160,6455,4.0
23670,160,681,4.5
23693,160,3363,5.0
23694,160,3629,5.0
23697,160,4848,5.0
23681,160,1593,5.0
23689,160,2605,4.0
23699,160,6225,0.5
23686,160,1972,4.0
23692,160,3172,4.0
23700,160,6276,4.0
23696,160,3999,4.5
23677,160,988,4.5
23666,160,277,5.0
23663,160,0,4.0
23736,161,509,4.0
23735,161,508,4.0
23710,161,123,4.0
23722,161,257,3.0
23708,161,55,5.0
23704,161,16,5.0
23738,161,618,4.0
23711,161,126,4.0
23724,161,277,5.0
23721,161,253,4.0
23723,161,260,3.0
23715,161,192,3.0
23707,161,46,4.0
23717,161,229,4.0
23726,161,314,5.0
23725,161,295,3.0
23732,161,461,5.0
23716,161,225,5.0
23712,161,140,3.0
23730,161,444,4.0
23734,161,505,3.0
23718,161,234,5.0
23706,161,33,5.0
23703,161,15,5.0
23709,161,118,5.0
23729,161,443,5.0
23728,161,338,5.0
23737,161,520,5.0
23731,161,450,5.0
23714,161,191,4.0
23719,161,239,5.0
23742,162,1152,3.0
23741,162,1135,3.0
23745,162,1215,3.0
23752,162,1291,3.0
23740,162,1083,3.0
23746,162,1218,3.0
23748,162,1231,3.0
23749,162,1261,3.0
23751,162,1288,3.0
23762,162,1351,2.0
23754,162,1293,2.0
23753,162,1292,2.0
23761,162,1349,2.0
23758,162,1333,2.0
23755,162,1304,3.0
23759,162,1337,3.0
23744,162,1209,4.0
23760,162,1340,3.0
23747,162,1224,4.0
23784,163,1404,3.0
23770,163,836,5.0
23795,163,2836,3.0
23785,163,1521,3.0
23776,163,911,4.0
23797,163,3007,3.0
23796,163,2983,4.0
23763,163,97,5.0
23773,163,900,5.0
23778,163,990,5.0
23765,163,507,5.0
23794,163,2722,5.0
23772,163,898,4.0
23774,163,902,5.0
23777,163,939,5.0
23768,163,793,5.0
23798,163,3280,5.0
23764,163,418,5.0
23775,163,903,5.0
23791,163,2636,5.0
23771,163,839,5.0
23792,163,2674,5.0
23780,163,1158,3.0
23779,163,1044,4.0
23781,163,1181,3.0
23766,163,509,3.0
23787,163,1623,3.0
23783,163,1190,3.0
23786,163,1576,4.0
23816,164,1181,3.0
23836,164,3851,3.0
23799,164,97,4.0
23812,164,911,3.0
23800,164,213,4.0
23826,164,2547,3.0
23832,164,3678,3.0
23807,164,690,4.0
23803,164,384,3.0
23823,164,1972,3.0
23821,164,1822,2.0
23830,164,3222,3.0
23841,164,3890,3.0
23847,164,3930,3.0
23834,164,3790,3.0
23835,164,3831,4.0
23837,164,3854,4.0
23850,164,3958,3.0
23838,164,3872,4.0
23840,164,3878,3.0
23833,164,3745,4.0
23849,164,3933,2.0
23842,164,3892,5.0
23843,164,3903,3.0
23857,164,4139,3.0
23856,164,4137,5.0
23860,164,4159,4.0
23854,164,4117,4.0
23855,164,4133,3.0
23859,164,4143,3.0
23861,164,4161,4.0
23853,164,4104,3.0
23858,164,4141,3.0
23863,164,4245,4.0
23862,164,4163,2.0
23848,164,3931,3.0
23839,164,3873,4.0
23846,164,3918,3.0
23845,164,3915,4.0
23844,164,3905,3.0
23851,164,3986,3.0
23811,164,900,5.0
23815,164,1002,3.0
23818,164,1503,3.0
23806,164,659,3.0
23813,164,922,3.0
23817,164,1494,4.0
23828,164,2983,4.0
23824,164,2020,3.0
23810,164,899,5.0
23809,164,898,4.0
23822,164,1939,4.0
23937,165,1734,5.0
23954,165,2302,3.5
23938,165,1755,4.0
23883,165,455,3.5
23909,165,934,4.0
24047,165,6433,4.0
24007,165,4909,5.0
23957,165,2382,4.0
24048,165,6446,4.5
23990,165,4015,4.5
24026,165,5938,4.0
23930,165,1322,3.5
24024,165,5917,5.0
23915,165,962,3.0
24038,165,6311,3.0
23963,165,2605,4.0
24049,165,6522,4.5
24036,165,6279,4.0
24022,165,5885,5.0
24015,165,5305,5.0
24003,165,4764,4.5
24042,165,6346,5.0
23998,165,4408,4.5
24051,165,6534,5.0
23941,165,1939,4.0
24006,165,4800,5.0
23950,165,2226,4.5
24017,165,5374,4.5
23875,165,277,4.5
23870,165,46,5.0
24039,165,6315,5.0
23974,165,3141,5.0
24019,165,5734,4.0
24041,165,6331,2.5
23980,165,3622,5.0
23873,165,254,4.5
23981,165,3638,3.5
23946,165,2145,4.0
23992,165,4137,4.5
23874,165,257,4.5
23989,165,3984,4.5
23977,165,3562,4.0
23991,165,4025,5.0
23926,165,1218,4.5
23897,165,828,4.0
23869,165,43,4.0
23887,165,510,4.0
24035,165,6256,4.5
23913,165,948,4.5
23921,165,1146,5.0
23893,165,659,4.5
23906,165,922,4.5
23894,165,686,3.5
23970,165,2945,4.0
23907,165,923,3.5
23900,165,898,4.5
23920,165,1124,4.0
23911,165,944,4.5
24002,165,4644,4.5
23884,165,461,4.5
23872,165,224,4.5
24023,165,5896,4.0
23985,165,3832,3.0
23942,165,1979,3.5
23904,165,911,5.0
23899,165,896,4.0
23902,165,900,4.5
24045,165,6417,3.0
24028,165,6007,4.5
24021,165,5850,5.0
24031,165,6151,4.5
23995,165,4334,4.5
23988,165,3890,4.0
24012,165,5260,5.0
23984,165,3819,4.5
23968,165,2836,3.5
23886,165,509,3.5
23877,165,311,4.0
23976,165,3554,4.0
23919,165,1060,3.5
23935,165,1623,4.0
23983,165,3764,3.5
24020,165,5797,4.0
24025,165,5936,3.5
24008,165,4918,4.0
23879,165,325,3.5
24033,165,6238,5.0
24032,165,6209,4.5
23871,165,126,2.5
23892,165,651,3.0
23994,165,4229,2.5
23999,165,4422,3.0
23923,165,1174,2.5
23958,165,2418,4.5
23924,165,1183,4.0
23959,165,2570,3.5
23964,165,2661,2.5
23960,165,2571,3.5
23961,165,2572,3.0
23955,165,2355,4.5
23927,165,1267,5.0
23948,165,2218,4.0
23933,165,1503,4.5
23952,165,2259,4.5
24029,165,6031,4.0
24044,165,6414,4.5
23868,165,31,4.0
23945,165,2078,4.0
23912,165,946,4.0
24018,165,5546,5.0
23936,165,1730,4.5
23940,165,1917,3.5
24016,165,5366,4.0
23905,165,915,4.0
24040,165,6330,4.5
23895,165,705,4.5
23971,165,2996,4.5
23918,165,990,4.5
23908,165,926,4.5
24043,165,6358,4.0
23903,165,907,4.0
23901,165,899,4.5
23914,165,957,4.0
24037,165,6294,4.5
24004,165,4789,4.5
23953,165,2260,5.0
23891,165,613,4.0
23889,165,520,4.5
24034,165,6242,4.0
23917,165,975,4.5
23962,165,2593,4.5
24046,165,6422,3.5
24052,165,6557,4.5
24050,165,6530,4.0
23978,165,3568,4.0
23864,165,0,5.0
23939,165,1797,3.5
24000,165,4529,5.0
23987,165,3873,4.0
24001,165,4615,4.5
23975,165,3194,4.5
23949,165,2222,4.5
23967,165,2743,4.0
23982,165,3746,4.0
24053,165,6577,3.5
23986,165,3854,4.5
23880,165,334,3.0
23969,165,2907,3.5
23979,165,3614,4.5
23866,165,9,4.5
23966,165,2700,3.5
23931,165,1438,4.0
24124,166,1398,1.0
24106,166,921,4.5
24088,166,602,2.0
24076,166,483,3.0
24132,166,1628,3.0
24141,166,2035,1.0
24057,166,92,4.0
24095,166,820,3.5
24068,166,311,5.0
24127,166,1522,3.0
24060,166,145,2.5
24090,166,619,0.5
24113,166,1063,0.5
24199,166,4800,4.5
24110,166,977,4.0
24222,166,6151,4.5
24086,166,592,3.5
24062,166,156,1.5
24190,166,4334,4.5
24172,166,3562,3.0
24154,166,2546,3.5
24121,166,1267,3.0
24119,166,1231,4.0
24117,166,1158,5.0
24096,166,850,3.0
24071,166,385,1.5
24070,166,376,2.0
24214,166,5917,5.0
24204,166,5173,4.0
24203,166,5166,4.5
24184,166,3890,3.5
24176,166,3629,3.0
24168,166,3287,0.5
24167,166,3233,1.0
24166,166,3222,3.0
24152,166,2536,4.5
24138,166,1859,2.5
24137,166,1840,1.5
24134,166,1773,3.0
24133,166,1661,4.5
24120,166,1252,3.5
24114,166,1066,2.0
24091,166,651,1.5
24067,166,285,3.0
24056,166,61,2.5
24220,166,6075,4.0
24218,166,6015,5.0
24217,166,5985,1.0
24212,166,5794,3.5
24211,166,5735,2.5
24210,166,5391,0.5
24195,166,4558,3.0
24178,166,3650,4.5
24165,166,3209,3.0
24160,166,2991,3.5
24225,166,6221,3.5
24159,166,2836,5.0
24061,166,152,4.0
24151,166,2462,4.5
24224,166,6212,3.5
24215,166,5954,5.0
24079,166,509,3.0
24196,166,4604,4.0
24135,166,1813,4.0
24193,166,4427,4.5
24169,166,3317,3.5
24170,166,3398,3.0
24219,166,6062,4.5
24175,166,3614,4.5
24115,166,1076,3.5
24206,166,5260,4.0
24182,166,3819,4.0
24073,166,449,3.5
24147,166,2330,4.0
24103,166,911,4.0
24179,166,3699,3.0
24108,166,956,3.0
24125,166,1444,4.5
24105,166,916,5.0
24063,166,190,5.0
24161,166,2996,5.0
24186,166,4076,4.5
24164,166,3194,4.5
24205,166,5246,3.0
24156,166,2654,4.0
24213,166,5896,2.0
24131,166,1598,4.0
24177,166,3638,5.0
24187,166,4137,4.5
24162,166,3000,4.0
24183,166,3854,4.5
24197,166,4608,2.0
24174,166,3574,4.5
24118,166,1183,3.5
24207,166,5269,3.5
24130,166,1597,3.0
24173,166,3568,4.5
24202,166,5160,4.0
24208,166,5335,4.5
24099,166,898,4.5
24153,166,2537,4.0
24171,166,3434,4.0
24128,166,1547,4.5
24100,166,899,4.5
24094,166,815,4.5
24209,166,5374,4.5
24180,166,3721,4.0
24084,166,558,4.0
24181,166,3745,4.0
24191,166,4360,3.5
24142,166,2078,3.0
24054,166,0,3.5
24201,166,5037,5.0
24157,166,2733,3.5
24064,166,224,4.0
24078,166,506,3.0
24058,166,97,3.5
24069,166,314,3.0
24189,166,4298,5.0
24109,166,964,3.0
24149,166,2393,3.5
24072,166,418,3.5
24158,166,2806,5.0
24102,166,902,1.5
24148,166,2355,3.0
24163,166,3006,3.0
24066,166,277,5.0
24059,166,123,4.0
24126,166,1503,3.5
24093,166,779,2.5
24216,166,5972,1.5
24145,166,2145,3.0
24089,166,613,4.5
24150,166,2416,2.5
24194,166,4548,3.5
24221,166,6113,2.5
24192,166,4403,3.0
24200,166,4848,2.5
24185,166,4003,4.5
24281,167,1997,4.5
24245,167,733,4.5
24274,167,1059,2.0
24240,167,685,4.5
24234,167,513,4.5
24228,167,166,0.5
24233,167,476,2.0
24229,167,228,4.5
24283,167,2174,4.5
24271,167,1000,4.0
24286,167,2343,3.0
24238,167,633,4.0
24231,167,300,4.0
24276,167,1295,4.5
24273,167,1058,2.0
24320,167,7571,4.5
24252,167,905,5.0
24258,167,920,4.0
24253,167,908,5.0
24310,167,5734,4.0
24289,167,2514,4.5
24297,167,3622,3.5
24249,167,878,5.0
24235,167,520,5.0
24269,167,968,4.5
24237,167,602,5.0
24248,167,868,4.5
24250,167,896,4.5
24239,167,659,5.0
24246,167,826,5.0
24278,167,1427,5.0
24261,167,926,4.5
24305,167,5108,4.5
24259,167,922,5.0
24312,167,6165,5.0
24302,167,4853,5.0
24282,167,2145,5.0
24266,167,951,5.0
24244,167,705,5.0
24316,167,7010,5.0
24313,167,6327,4.5
24288,167,2498,4.5
24251,167,903,5.0
24306,167,5134,5.0
24319,167,7555,4.5
24291,167,2590,4.0
24279,167,1494,4.5
24227,167,98,4.5
24254,167,909,5.0
24262,167,933,4.5
24299,167,4176,4.5
24268,167,962,5.0
24293,167,2743,5.0
24257,167,914,5.0
24315,167,6676,4.0
24287,167,2375,5.0
24230,167,257,4.5
24256,167,913,5.0
24236,167,599,4.5
24277,167,1407,4.5
24284,167,2259,4.5
24285,167,2283,5.0
24311,167,5900,5.0
24264,167,946,5.0
24272,167,1002,4.5
24263,167,943,4.5
24307,167,5365,5.0
24292,167,2646,4.5
24304,167,5061,4.5
24290,167,2515,4.5
24300,167,4500,4.0
24309,167,5457,4.5
24265,167,947,5.0
24242,167,694,4.5
24308,167,5449,5.0
24270,167,975,4.5
24404,168,1154,4.0
24377,168,785,5.0
24329,168,44,3.5
24375,168,733,5.0
24364,168,551,4.0
24443,168,2110,5.0
24421,168,1522,3.0
24367,168,618,4.0
24339,168,239,4.5
24380,168,797,4.5
24371,168,696,5.0
24445,168,2286,4.0
24397,168,1052,3.0
24337,168,184,3.5
24376,168,780,4.0
24554,168,4360,5.0
24556,168,4425,3.0
24550,168,4340,4.0
24557,168,4427,4.5
24552,168,4351,4.0
24553,168,4356,4.5
24558,168,4434,3.5
24360,168,512,5.0
24346,168,322,4.5
24379,168,792,5.0
24358,168,506,5.0
24524,168,3896,4.0
24539,168,4161,5.0
24448,168,2381,4.0
24370,168,681,5.0
24490,168,3549,5.0
24392,168,981,4.0
24481,168,3196,5.0
24388,168,921,4.0
24383,168,823,4.0
24423,168,1545,4.0
24427,168,1795,4.5
24474,168,3020,4.5
24398,168,1063,4.5
24496,168,3597,5.0
24551,168,4344,5.0
24384,168,827,4.5
24403,168,1136,4.0
24478,168,3117,4.0
24424,168,1548,4.5
24419,168,1492,4.0
24378,168,787,3.5
24362,168,534,3.0
24399,168,1064,3.0
24327,168,32,4.0
24386,168,863,5.0
24493,168,3568,5.0
24446,168,2355,4.5
24321,168,0,4.5
24514,168,3790,4.5
24381,168,815,5.0
24506,168,3699,4.0
24326,168,10,4.0
24355,168,472,4.5
24361,168,514,4.0
24488,168,3511,4.0
24345,168,314,4.5
24374,168,715,5.0
24492,168,3564,4.0
24391,168,969,4.0
24343,168,297,4.0
24395,168,1005,4.0
24387,168,899,4.0
24348,168,383,4.0
24516,168,3831,4.5
24499,168,3614,4.5
24410,168,1319,4.0
24458,168,2642,5.0
24328,168,35,3.5
24442,168,2101,4.5
24406,168,1183,3.5
24426,168,1727,4.5
24440,168,2097,4.5
24456,168,2579,4.0
24390,168,964,4.0
24466,168,2916,4.5
24468,168,2944,5.0
24455,168,2555,4.0
24459,168,2654,4.5
24535,168,4133,4.0
24450,168,2392,3.0
24464,168,2847,4.0
24463,168,2834,4.0
24540,168,4165,4.5
24542,168,4227,4.5
24529,168,4060,4.5
24497,168,3604,4.5
24523,168,3890,4.5
24517,168,3832,4.5
24434,168,1979,4.0
24519,168,3851,4.0
24482,168,3197,4.5
24515,168,3819,4.0
24537,168,4142,4.0
24526,168,3915,4.0
24504,168,3640,4.5
24547,168,4288,4.0
24518,168,3845,4.0
24484,168,3237,4.5
24503,168,3639,4.5
24491,168,3556,3.5
24520,168,3872,4.5
24512,168,3771,4.5
24505,168,3650,4.5
24538,168,4159,5.0
24521,168,3873,4.0
24498,168,3610,3.5
24507,168,3703,3.5
24531,168,4097,4.5
24528,168,3986,4.0
24546,168,4283,2.5
24479,168,3157,4.0
24501,168,3637,4.0
24471,168,3002,4.5
24475,168,3030,4.5
24500,168,3624,4.0
24485,168,3410,4.5
24534,168,4131,4.0
24476,168,3041,4.0
24513,168,3787,3.5
24461,168,2701,3.5
24473,168,3009,4.0
24543,168,4228,3.5
24483,168,3233,3.0
24522,168,3885,3.0
24477,168,3085,3.5
24509,168,3731,3.0
24472,168,3006,4.5
24536,168,4137,4.5
24502,168,3638,4.5
24495,168,3574,4.5
24530,168,4076,4.5
24510,168,3745,4.0
24452,168,2470,4.5
24470,168,2976,5.0
24566,168,4615,3.0
24567,168,4641,5.0
24563,168,4527,3.0
24562,168,4522,3.0
24430,168,1934,4.5
24560,168,4449,4.5
24359,168,511,4.5
24332,168,65,4.0
24425,168,1550,4.5
24372,168,700,4.0
24393,168,987,4.0
24402,168,1091,4.0
24545,168,4262,4.0
24489,168,3529,4.0
24544,168,4245,4.5
24453,168,2478,4.5
24486,168,3459,4.5
24487,168,3467,4.0
24494,168,3572,4.0
24533,168,4129,4.0
24525,168,3903,4.5
24465,168,2899,3.5
24561,168,4461,4.5
24457,168,2640,4.5
24511,168,3749,4.0
24532,168,4104,2.5
24508,168,3723,4.0
24462,168,2810,4.0
24527,168,3956,3.5
24353,168,459,5.0
24460,168,2684,5.0
24382,168,820,3.0
24576,168,4800,5.0
24575,168,4797,3.5
24564,168,4529,4.5
24548,168,4328,2.5
24573,168,4795,4.5
24572,168,4755,5.0
24571,168,4738,4.5
24570,168,4723,3.5
24569,168,4691,3.5
24568,168,4645,5.0
24574,168,4796,4.0
24577,168,4814,3.0
24449,168,2382,5.0
24578,168,4884,4.0
24373,168,701,5.0
24351,168,418,4.0
24350,168,398,4.0
24334,168,123,4.5
24341,168,277,5.0
24354,168,461,5.0
24347,168,334,4.5
24344,168,302,3.5
24366,168,594,4.0
24338,168,197,4.5
24352,168,436,5.0
24385,168,836,4.0
24420,168,1503,5.0
24335,168,156,4.0
24336,168,176,3.5
24431,168,1939,4.5
24331,168,55,5.0
24409,168,1291,5.0
24439,168,2078,4.0
24357,168,504,5.0
24368,168,622,4.5
24400,168,1073,5.0
24322,168,1,4.0
24340,168,276,5.0
24414,168,1438,4.5
24325,168,6,4.5
24323,168,2,5.0
24435,168,2014,5.0
24412,168,1404,4.0
24324,168,4,5.0
24633,169,509,3.0
24632,169,508,4.0
24596,169,123,3.0
24609,169,257,2.0
24636,169,512,3.0
24634,169,510,4.0
24598,169,134,4.0
24611,169,277,5.0
24604,169,176,4.0
24625,169,418,3.0
24623,169,395,3.0
24616,169,314,4.0
24595,169,97,4.0
24617,169,322,3.0
24621,169,355,1.0
24622,169,364,3.0
24626,169,436,4.0
24630,169,505,4.0
24629,169,504,3.0
24627,169,472,4.0
24637,169,514,4.0
24614,169,308,3.0
24607,169,244,4.0
24628,169,485,4.0
24639,169,594,3.0
24613,169,302,3.0
24631,169,506,3.0
24597,169,126,3.0
24624,169,398,3.0
24612,169,297,4.0
24591,169,9,3.0
24608,169,253,3.0
24601,169,156,3.0
24592,169,32,5.0
24620,169,334,4.0
24605,169,229,4.0
24610,169,274,3.0
24594,169,84,3.0
24599,169,140,4.0
24593,169,44,4.0
24679,170,615,4.0
24643,170,31,5.0
24640,170,0,5.0
24641,170,24,5.0
24671,170,546,3.0
24648,170,116,5.0
24670,170,520,5.0
24644,170,33,4.0
24693,170,815,5.0
24652,170,224,4.0
24683,170,630,4.0
24680,170,619,4.0
24707,170,911,5.0
24672,170,551,5.0
24685,170,659,5.0
24677,170,606,5.0
24673,170,576,5.0
24718,170,1052,5.0
24719,170,1071,5.0
24681,170,628,5.0
24646,170,73,5.0
24642,170,28,5.0
24684,170,642,4.0
24678,170,610,3.0
24676,170,597,4.0
24682,170,629,5.0
24674,170,581,5.0
24692,170,803,5.0
24687,170,663,4.0
24700,170,870,5.0
24720,170,1115,5.0
24667,170,509,5.0
24654,170,257,5.0
24668,170,510,5.0
24645,170,43,5.0
24663,170,436,4.0
24657,170,325,3.0
24665,170,483,4.0
24666,170,486,5.0
24647,170,98,5.0
24649,170,136,5.0
24658,170,337,5.0
24656,170,277,5.0
24651,170,201,4.0
24655,170,276,4.0
24660,170,409,3.0
24662,170,422,5.0
24669,170,513,5.0
24661,170,413,4.0
24702,170,898,4.0
24694,170,819,5.0
24704,170,900,5.0
24716,170,990,5.0
24664,170,474,5.0
24698,170,863,5.0
24714,170,969,5.0
24695,170,820,5.0
24703,170,899,4.0
24708,170,915,5.0
24675,170,585,5.0
24710,170,926,4.0
24701,170,896,5.0
24713,170,964,3.0
24659,170,372,5.0
24711,170,945,5.0
24712,170,958,5.0
24743,171,2174,3.5
24729,171,916,3.5
24726,171,551,3.5
24742,171,2084,4.0
24737,171,1480,4.0
24722,171,239,4.5
24736,171,1469,3.5
24739,171,1644,3.5
24734,171,1430,3.0
24731,171,971,3.0
24732,171,1035,4.0
24740,171,1721,3.0
24735,171,1459,3.0
24727,171,854,4.5
24744,171,2330,5.0
24738,171,1537,4.0
24725,171,510,4.0
24746,171,2836,3.5
24728,171,911,4.5
24723,171,461,4.5
24741,171,2078,4.5
24770,172,509,3.0
24756,172,257,1.0
24752,172,123,4.0
24753,172,126,3.0
24768,172,506,3.0
24771,172,512,3.0
24757,172,275,3.0
24758,172,287,4.0
24759,172,314,5.0
24755,172,217,3.0
24763,172,418,4.0
24748,172,9,3.0
24750,172,97,3.0
24769,172,507,3.0
24761,172,334,3.0
24762,172,355,3.0
24764,172,436,4.0
24766,172,504,3.0
24767,172,505,3.0
24772,172,514,3.0
24781,173,123,5.0
24834,173,509,5.0
24833,173,508,4.0
24813,173,337,3.0
24798,173,257,3.0
24831,173,506,4.0
24786,173,138,3.0
24821,173,398,5.0
24807,173,302,5.0
24782,173,126,3.0
24792,173,197,3.0
24810,173,314,3.0
24835,173,512,3.0
24808,173,307,4.0
24801,173,275,5.0
24823,173,418,5.0
24803,173,287,3.0
24797,173,253,4.0
24787,173,156,5.0
24785,173,134,3.0
24773,173,9,3.0
24794,173,217,5.0
24832,173,507,4.0
24806,173,297,3.0
24796,173,249,3.0
24820,173,395,5.0
24776,173,32,4.0
24814,173,355,3.0
24799,173,260,2.0
24836,173,514,4.0
24830,173,505,5.0
24778,173,46,3.0
24827,173,461,3.0
24828,173,472,5.0
24815,173,364,2.0
24777,173,35,4.0
24791,173,192,3.0
24775,173,31,3.0
24818,173,383,4.0
24784,173,133,3.0
24802,173,276,3.0
24809,173,308,4.0
24816,173,376,3.0
24817,173,379,3.0
24774,173,10,5.0
24795,173,244,5.0
24822,173,412,4.0
24800,173,274,2.0
24819,173,385,3.0
24793,173,202,5.0
24829,173,485,5.0
24825,173,443,3.0
24805,173,295,4.0
24780,173,116,3.0
24840,174,464,3.5
24841,174,558,0.5
24842,174,1711,4.0
24846,174,2961,4.5
24845,174,2834,5.0
24844,174,2684,5.0
24855,174,5925,3.5
24860,174,6226,4.0
24843,174,1902,0.5
24847,174,3849,0.5
24850,174,5162,3.5
24854,174,5879,3.5
24859,174,6167,5.0
24853,174,5829,5.0
24856,174,6023,5.0
24851,174,5264,4.5
24861,174,6265,5.0
24863,174,6686,4.0
24849,174,4856,3.5
24857,174,6036,0.5
24875,175,257,3.0
24868,175,123,4.0
24895,175,508,4.0
24896,175,509,3.0
24884,175,337,5.0
24879,175,302,2.0
24880,175,307,4.0
24871,175,138,4.0
24893,175,506,3.0
24869,175,126,3.0
24894,175,507,5.0
24899,175,615,4.0
24898,175,592,5.0
24883,175,334,4.0
24873,175,197,4.0
24897,175,510,5.0
24876,175,275,4.0
24878,175,287,5.0
24874,175,253,3.0
24886,175,378,4.0
24888,175,398,5.0
24877,175,277,5.0
24872,175,140,5.0
24882,175,328,3.0
24892,175,485,5.0
24891,175,455,3.0
24885,175,340,4.0
24867,175,97,5.0
24865,175,35,3.0
24932,176,277,5.0
24952,176,461,4.5
24910,176,46,4.0
25042,176,898,3.0
25044,176,900,3.5
24939,176,314,5.0
25415,176,4800,2.0
25379,176,4427,5.0
25371,176,4360,4.0
25427,176,4909,4.0
25395,176,4615,3.5
25461,176,5374,4.0
25497,176,5917,4.0
25432,176,4935,3.0
25799,176,8569,4.0
25798,176,8546,5.0
25795,176,8467,4.0
25324,176,3638,2.0
25610,176,6710,5.0
25353,176,4137,2.0
25188,176,1939,3.0
25481,176,5734,4.0
25697,176,7372,5.0
25221,176,2226,4.0
25217,176,2145,4.0
25359,176,4176,3.5
24928,176,224,2.5
25553,176,6311,4.0
25303,176,3194,4.0
25270,176,2836,4.5
25318,176,3568,5.0
25342,176,3873,5.0
25321,176,3614,4.0
25336,176,3819,3.5
25326,176,3640,4.0
25339,176,3854,3.5
25294,176,3010,3.0
25292,176,3006,3.0
25277,176,2907,3.0
25357,176,4159,4.5
25319,176,3574,5.0
25262,176,2700,3.5
25369,176,4351,2.5
25283,176,2966,3.0
25337,176,3832,2.5
25246,176,2546,4.0
25280,176,2944,4.0
25387,176,4529,4.0
25448,176,5260,3.0
25367,176,4334,3.5
25527,176,6151,5.0
25438,176,5160,4.0
25492,176,5896,3.0
25300,176,3157,3.5
25545,176,6242,4.5
25331,176,3745,3.0
25304,176,3196,4.0
25557,176,6331,4.5
25587,176,6534,4.0
25567,176,6433,2.0
25598,176,6638,4.5
25268,176,2810,4.0
25347,176,3915,4.0
25678,176,7212,2.5
25289,176,2998,3.0
25513,176,6062,3.5
25654,176,7039,4.0
25316,176,3461,3.0
25652,176,7010,3.5
25266,176,2779,3.0
25480,176,5732,5.0
25392,176,4608,3.5
25310,176,3287,4.0
25291,176,3002,3.0
25269,176,2828,3.0
25491,176,5885,4.0
25358,176,4161,4.0
25400,176,4644,5.0
25255,176,2641,4.0
25393,176,4612,4.0
25663,176,7090,2.5
25263,176,2701,3.0
25482,176,5735,2.5
25529,176,6153,4.0
25517,176,6075,3.0
25501,176,5938,3.0
25561,176,6358,4.0
25354,176,4141,3.5
25333,176,3770,3.5
25464,176,5381,4.0
25271,176,2840,3.5
25441,176,5173,2.0
25499,176,5931,3.0
25514,176,6063,5.0
25659,176,7075,3.5
25536,176,6209,4.0
25684,176,7258,5.0
25478,176,5695,4.0
25583,176,6522,5.0
25692,176,7355,5.0
25425,176,4867,4.0
25710,176,7466,5.0
25680,176,7214,4.5
25670,176,7154,5.0
25578,176,6488,4.5
25302,176,3190,4.0
25708,176,7456,3.5
25703,176,7413,4.0
25290,176,3000,5.0
25739,176,7693,4.0
25510,176,6028,3.0
25530,176,6155,5.0
25585,176,6530,3.0
25282,176,2961,5.0
25748,176,7768,4.0
25274,176,2861,3.0
25576,176,6481,3.5
25591,176,6609,4.0
25771,176,8063,3.5
25688,176,7306,3.0
25434,176,4940,3.0
25254,176,2640,4.0
25362,176,4229,3.0
25386,176,4526,4.5
25465,176,5382,4.0
25618,176,6760,4.0
25380,176,4428,4.0
25453,176,5301,4.0
25341,176,3872,4.0
25435,176,4944,5.0
25538,176,6212,3.0
25399,176,4641,3.0
25690,176,7324,3.5
25575,176,6470,1.0
25508,176,6005,2.5
25509,176,6015,3.0
25731,176,7644,5.0
25484,176,5743,3.0
25377,176,4409,2.5
25657,176,7060,5.0
25445,176,5227,3.5
25638,176,6927,3.5
25580,176,6497,3.0
25747,176,7767,4.5
25728,176,7620,4.0
25309,176,3246,2.5
25612,176,6725,2.0
25403,176,4656,0.5
25672,176,7171,3.5
25600,176,6646,3.5
25373,176,4366,3.0
25715,176,7483,4.0
25360,176,4227,4.5
25455,176,5309,2.0
25494,176,5901,3.5
25516,176,6073,4.0
25433,176,4939,3.0
25619,176,6774,4.0
25645,176,6965,4.0
25349,176,3986,4.0
25533,176,6199,3.5
25647,176,6985,4.0
25761,176,7979,3.0
25732,176,7645,2.0
25696,176,7371,4.0
25796,176,8475,5.0
25323,176,3637,4.0
25589,176,6589,2.5
25776,176,8252,3.0
25722,176,7589,4.0
25414,176,4797,3.0
25314,176,3446,4.0
25590,176,6593,3.5
25419,176,4814,4.0
25787,176,8372,3.0
25558,176,6349,3.0
25549,176,6254,4.0
25632,176,6904,4.0
25711,176,7467,5.0
25673,176,7185,3.0
25750,176,7770,4.0
25544,176,6228,4.0
25383,176,4467,3.5
25361,176,4228,3.0
25306,176,3230,4.0
25526,176,6149,2.5
25726,176,7609,4.0
25765,176,8023,4.5
25355,176,4142,4.0
25394,176,4614,2.5
25261,176,2694,2.5
25417,176,4808,2.0
25588,176,6561,3.5
25365,176,4309,3.5
25251,176,2607,3.0
25674,176,7198,4.0
25539,176,6219,2.5
25340,176,3855,2.5
25577,176,6486,2.5
25611,176,6714,4.0
25704,176,7415,3.5
25712,176,7469,4.0
25604,176,6658,3.5
25782,176,8295,4.0
25757,176,7927,4.0
25751,176,7774,3.5
25552,176,6277,4.0
25605,176,6681,3.0
25581,176,6505,3.0
25388,176,4547,3.5
25534,176,6205,2.5
25636,176,6923,3.5
25602,176,6649,4.5
25378,176,4423,3.0
25790,176,8425,3.5
